user_id	default	template_name	age	category	sex	group	array	scoring	template_core_id
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Balanced diet		808
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Physical activity		809
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Limit TV		810
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Protect hearing		811
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Brush/floss teeth		812
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Regular dental visits		813
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Age-appropriate limits		814
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Friends/relationships		815
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Family time		816
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Community involvement		817
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Encourage reading/school		818
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Rules/exceptions		819
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Planning for after high school		820
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Dealing with stress		821
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Decision-making		822
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Mood changes		823
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Sexuality/Puberty		824
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Tobacco, alcohol, drugs		825
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Presciption drugs		826
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Sex		827
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Seat belts		828
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Guns		829
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Conflict resolution		830
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Driving restriction		831
		orders_plan	child	text		Anticipatory Guidance 15-21 year	Sports/Recreation safety		832
		pe_gen1		text		Appearance			833
	normal	pe_gen1		text		Appearance	No acute distress and within normal limits		834
		pe_gen1		text		Appearance	ACUTELY DISTRESSED		835
		pe_gen1		text		Appearance	DISHEVELLED		836
		pe_gen1		text		Appearance	ILL		837
		pe_gen1		text		Appearance	TOXIC		838
		pe_gen1		text		Appearance	LETHARGIC		839
		pe_gen1		text		Appearance	OBESE		840
		pe_gen1		text		Appearance	EMACIATED		841
		pe_eye1		text		Eyebrows and lashes			842
	normal	pe_eye1		text		Eyebrows and lashes	Evenly distributed bilaterally		843
		pe_eye1		text		Eyebrows and lashes	ABNORMAL: *~*		844
		pe_eye1		text		Conjunctiva			845
	normal	pe_eye1		text		Conjunctiva	Clear bilaterally without discharge		846
		pe_eye1		text		Conjunctiva	REDNESS: *SIDE_C*		847
		pe_eye1		text		Lids			848
	normal	pe_eye1		text		Lids	Normal appearing eyelids bilaterally		849
		pe_eye1		text		Lids	EDEMA: *SIDE_C*		850
		pe_eye1		text		Lids	REDNESS: *SIDE_C*		851
		pe_eye2		text		Pupils			852
	normal	pe_eye2		text		Pupils	Equal, round, and reactive to light and accommodation		853
		pe_eye2		text		Pupils	DILATED: *SIDE_C*		854
		pe_eye2		text		Iris			855
	normal	pe_eye2		text		Iris	Within normal limits bilaterally		856
		pe_eye2		text		Iris	ABNORMAL: *~*		857
		pe_eye3		text		Cup-to-disc ratio			858
	normal	pe_eye3		text		Cup-to-disc ratio	Normal		859
		pe_eye3		text		Cup-to-disc ratio	ABNORMAL: *SIDE_C*		860
		pe_eye3		text		Red reflex			861
	normal	pe_eye3		text		Red reflex	Present		862
		pe_eye3		text		Red reflex	ABSENT: *SIDE_C*		863
		pe_ent1		text		External ear			864
	normal	pe_ent1		text		External ear	Normal		865
		pe_ent1		text		External ear	ABNORMAL: *~*		866
		pe_ent1		text		Auricle			867
	normal	pe_ent1		text		Auricle	No swelling		868
		pe_ent1		text		Auricle	SWELLING: *SIDE_C*		869
		pe_ent1		text		External nose			870
	normal	pe_ent1		text		External nose	Normal		871
		pe_ent1		text		External nose	ABNORMAL: *~*		872
		pe_ent2		text		Tympanic membranes			873
	normal	pe_ent2		text		Tympanic membranes	Clear bilaterally		874
		pe_ent2		text		Tympanic membranes	RED: *SIDE_C*		875
		pe_ent2		text		Tympanic membranes	PERFORATION: *SIDE_C*		876
		pe_ent2		text		Tympanic membranes	BULGING: *SIDE_C*		877
		pe_ent2		text		Tympanic membranes	DULL: *SIDE_C*		878
		pe_ent2		text		Tympanic membranes	AIR-FLUID LEVELS: *SIDE_C*		879
		pe_ent2		text		External canals			880
	normal	pe_ent2		text		External canals	Normal		881
		pe_ent2		text		External canals	CERUMEN IMPACTION: *SIDE_C*		882
		pe_ent2		text		External canals	REDNESS: *SIDE_C*		883
		pe_ent2		text		External canals	EXUDATE: *SIDE_C*		884
		pe_ent3		text		Weber testing			885
	normal	pe_ent3		text		Weber testing	Normal		886
		pe_ent3		text		Weber testing	ABNORMAL: *SIDE_C*		887
		pe_ent3		text		Rinne testing			888
	normal	pe_ent3		text		Rinne testing	Positive		889
		pe_ent3		text		Rinne testing	NEGATIVE: *SIDE_C*		890
		pe_ent4		text		Nasal mucosa			891
	normal	pe_ent4		text		Nasal mucosa	Pink and moist bilaterally		892
		pe_ent4		text		Nasal mucosa	RED: *SIDE_C*		893
		pe_ent4		text		Nasal mucosa	COBBLESTONING: *SIDE_C*		894
		pe_ent4		text		Nasal turbinates			895
	normal	pe_ent4		text		Nasal turbinates	Normal bilaterally		896
		pe_ent4		text		Nasal turbinates	ENLARGED: *SIDE_C*		897
		pe_ent4		text		Nasal polyps			898
	normal	pe_ent4		text		Nasal polyps	None		899
		pe_ent4		text		Nasal polyps	*SIDE_C*		900
		pe_ent5		text		Lips			901
	normal	pe_ent5		text		Lips	Normal		902
		pe_ent5		text		Lips	ABNORMAL: *~*		903
		pe_ent5		text		Dentition			904
	normal	pe_ent5		text		Dentition	Normal bilaterally		905
		pe_ent5		text		Dentition	POOR: *SIDE_C*		906
		pe_ent5		text		Gums			907
	normal	pe_ent5		text		Gums	Normal		908
		pe_ent5		text		Gums	RED: *UPPER/LOWER_C* *SIDE_C*		909
		pe_ent6		text		Oropharynx			910
	normal	pe_ent6		text		Oropharynx	Normal		911
		pe_ent6		text		Oropharynx	RED: *SIDE_C*		912
		pe_ent6		text		Posterior pharynx			913
	normal	pe_ent6		text		Posterior pharynx	Normal		914
		pe_ent6		text		Posterior pharynx	RED: *SIDE_C*		915
		pe_ent6		text		Posterior pharynx	COBBLESTONING: *SIDE_C*		916
		pe_ent6		text		Tonsils			917
	normal	pe_ent6		text		Tonsils	Normal bilaterally		918
		pe_ent6		text		Tonsils	RED: *SIDE_C*		919
		pe_ent6		text		Tonsils	EXUDATE: *SIDE_C*		920
		pe_neck1		text		Neck masses			921
	normal	pe_neck1		text		Neck masses	No		922
		pe_neck1		text		Neck masses	YES: *~*		923
		pe_neck1		text		Neck masses	LATERALITY: *SIDE_C*		924
		pe_neck1		text		Neck masses	SIZE: *~*		925
		pe_neck1		text		Brudzinski's sign			926
	normal	pe_neck1		text		Brudzinski's sign	No		927
		pe_neck1		text		Brudzinski's sign	YES		928
		pe_neck1		text		Kernig's sign			929
	normal	pe_neck1		text		Kernig's sign	No		930
		pe_neck1		text		Kernig's sign	YES		931
		pe_neck2		text		Thyromegaly			932
	normal	pe_neck2		text		Thyromegaly	No		933
		pe_neck2		text		Thyromegaly	YES		934
		pe_neck2		text		Thyroid nodule			935
	normal	pe_neck2		text		Thyroid nodule	No		936
		pe_neck2		text		Thyroid nodule	YES: *~*		937
		pe_neck2		text		Thyroid nodule	LATERALITY: *SIDE_C*		938
		pe_neck2		text		Thyroid nodule	SIZE: *~*		939
		pe_resp1		text		Tachypnea			940
	normal	pe_resp1		text		Tachypnea	No		941
		pe_resp1		text		Tachypnea	YES		942
		pe_resp1		text		Use of accessory muscles			943
	normal	pe_resp1		text		Use of accessory muscles	No		944
		pe_resp1		text		Use of accessory muscles	YES		945
		pe_resp2		text		Dullness			946
	normal	pe_resp2		text		Dullness	No		947
		pe_resp2		text		Dullness	*SIDE_C*		948
		pe_resp3		text		Tactile fremitus			949
	normal	pe_resp3		text		Tactile fremitus	Normal		950
		pe_resp3		text		Tactile fremitus	INCREASED: *SIDE_C*		951
		pe_resp3		text		Tactile fremitus	DECREASED: *SIDE_C*		952
		pe_resp4		text		Rhonchi			953
	normal	pe_resp4		text		Rhonchi	No		954
		pe_resp4		text		Rhonchi	*SIDE_C*		955
		pe_resp4		text		Wheezing			956
	normal	pe_resp4		text		Wheezing	No		957
		pe_resp4		text		Wheezing	*SIDE_C*		958
		pe_resp4		text		Crackles			959
	normal	pe_resp4		text		Crackles	No		960
		pe_resp4		text		Crackles	*SIDE_C*		961
		pe_cv1		text		Heaves			962
	normal	pe_cv1		text		Heaves	No		963
		pe_cv1		text		Heaves	YES		964
		pe_cv1		text		Lifts			965
	normal	pe_cv1		text		Lifts	No		966
		pe_cv1		text		Lifts	YES		967
		pe_cv1		text		Thrills			968
	normal	pe_cv1		text		Thrills	No		969
		pe_cv1		text		Thrills	YES		970
		pe_cv2		text		Rate			971
	normal	pe_cv2		text		Rate	Regular		972
		pe_cv2		text		Rate	IRREGULAR		973
		pe_cv2		text		Rhythm			974
	normal	pe_cv2		text		Rhythm	Regular		975
		pe_cv2		text		Rhythm	IRREGULAR		976
		pe_cv2		text		Murmur			977
	normal	pe_cv2		text		Murmur	None		978
		pe_cv2		text		Murmur	SYSTOLIC EJECTION		979
		pe_cv2		text		Murmur	HOLOSYSTOLIC		980
		pe_cv2		text		Murmur	CRESCENDO-DECRESCENDO		981
		pe_cv2		text		Murmur	BEST HEARD AT THE *~*		982
		pe_cv3		text		Bruits			983
	normal	pe_cv3		text		Bruits	None		984
		pe_cv3		text		Bruits	*SIDE_C*		985
		pe_cv3		text		Jugular venous distention			986
	normal	pe_cv3		text		Jugular venous distention	No		987
		pe_cv3		text		Jugular venous distention	YES		988
		pe_cv4		text		Abdominal bruits			989
	normal	pe_cv4		text		Abdominal bruits	None		990
		pe_cv4		text		Abdominal bruits	YES		991
		pe_cv4		text		Renal bruits			992
	normal	pe_cv4		text		Renal bruits	No		993
		pe_cv4		text		Renal bruits	*SIDE_C*		994
		pe_cv5		text		Bruits			995
	normal	pe_cv5		text		Bruits	No		996
		pe_cv5		text		Bruits	*SIDE_C*		997
		pe_cv6		text		Lower extremity edema			998
	normal	pe_cv6		text		Lower extremity edema	None		999
		pe_cv6		text		Lower extremity edema	*SIDE_C*		1000
		pe_cv6		text		Homan's sign			1001
	normal	pe_cv6		text		Homan's sign	Normal		1002
		pe_cv6		text		Homan's sign	*SIDE_C*		1003
	normal	pe_ch1		text		Breasts	Symmetric bilaterally		1004
		pe_ch1		text		Breasts	ASSYEMTRIC: *~*		1005
		pe_ch2		text		Nipple discharge			1006
	normal	pe_ch2		text		Nipple discharge	None		1007
		pe_ch2		text		Nipple discharge	*SIDE_C*		1008
		pe_ch2		text		Axillary nodes			1009
	normal	pe_ch2		text		Axillary nodes	Within normal limits		1010
		pe_ch2		text		Axillary nodes	PALPABLE: *SIDE_C*		1011
		pe_gi1		text		Abdominal Tenderness			1012
	normal	pe_gi1		text		Abdominal Tenderness	None		1013
		pe_gi1		text		Abdominal Tenderness	RIGHT LOWER QUADRANT		1014
		pe_gi1		text		Abdominal Tenderness	LEFT LOWER QUADRANT		1015
		pe_gi1		text		Abdominal Tenderness	RIGHT UPPER QUADRANT		1016
		pe_gi1		text		Abdominal Tenderness	LEFT UPPER QUADRANT		1017
		pe_gi1		text		Abdominal Tenderness	EPIGASTRIC		1018
		pe_gi1		text		Abdominal Tenderness	DIFFUSE		1019
		pe_gi1		text		Abdominal Tenderness	REBOUND		1020
		pe_gi1		text		Abdominal Tenderness	INVOLUNTARY GUARDING		1021
		pe_gi1		text		Tympanic			1022
	normal	pe_gi1		text		Tympanic	No		1023
		pe_gi1		text		Tympanic	YES		1024
		pe_gi2		text		Hepatomegaly			1025
	normal	pe_gi2		text		Hepatomegaly	No		1026
		pe_gi2		text		Hepatomegaly	YES		1027
		pe_gi2		text		Splenomegaly			1028
	normal	pe_gi2		text		Splenomegaly	No		1029
		pe_gi2		text		Splenomegaly	YES		1030
		pe_gi3		text		Direct inguinal hernia			1031
	normal	pe_gi3		text		Direct inguinal hernia	None		1032
		pe_gi3		text		Direct inguinal hernia	*SIDE_C*		1033
		pe_gi3		text		Direct inguinal hernia	REDUCIBLE: *YES/NO_C*		1034
		pe_gi3		text		Direct inguinal hernia	SIZE: *~*		1035
		pe_gi3		text		Indirect inguinal hernia			1036
	normal	pe_gi3		text		Indirect inguinal hernia	None		1037
		pe_gi3		text		Indirect inguinal hernia	*SIDE_C*		1038
		pe_gi3		text		Indirect inguinal hernia	REDUCIBLE: *YES/NO_C*		1039
		pe_gi3		text		Indirect inguinal hernia	SIZE: *~*		1040
		pe_gi3		text		Umbilical hernia			1041
	normal	pe_gi3		text		Umbilical hernia	None		1042
		pe_gi3		text		Umbilical hernia	YES		1043
		pe_gi3		text		Umbilical hernia	REDUCIBLE: *YES/NO_C*		1044
		pe_gi3		text		Umbilical hernia	SIZE: *~*		1045
		pe_gi4		text		External Hemorrhoid			1046
	normal	pe_gi4		text		External Hemorrhoid	No		1047
		pe_gi4		text		External Hemorrhoid	THROMBOSED		1048
		pe_gi4		text		External Hemorrhoid	NOT THROMBOSED		1049
		pe_gi4		text		Internal Hemorrhoid			1050
	normal	pe_gi4		text		Internal Hemorrhoid	No		1051
		pe_gi4		text		Internal Hemorrhoid	THROMBOSED		1052
		pe_gi4		text		Internal Hemorrhoid	NOT THROMBOSED		1053
		pe_gu1		text		Cyst			1054
	normal	pe_gu1		text		Cyst	None		1055
		pe_gu1		text		Cyst	*SIDE_C*		1056
		pe_gu1		text		Vaginal discharge			1057
	normal	pe_gu1		text		Vaginal discharge	None		1058
		pe_gu1		text		Vaginal discharge	YES		1059
		pe_gu1		text		Whiff test			1060
	normal	pe_gu1		text		Whiff test	Negative		1061
		pe_gu1		text		Whiff test	POSITIVE		1062
		pe_gu2		text		Swelling			1063
	normal	pe_gu2		text		Swelling	No		1064
		pe_gu2		text		Swelling	YES		1065
		pe_gu3		text		Tenderness			1066
	normal	pe_gu3		text		Tenderness	No		1067
		pe_gu3		text		Tenderness	YES		1068
		pe_gu4		text		Tenderness			1069
	normal	pe_gu4		text		Tenderness	No		1070
		pe_gu4		text		Tenderness	YES		1071
		pe_gu4		text		Bleeding			1072
	normal	pe_gu4		text		Bleeding	No		1073
		pe_gu4		text		Bleeding	YES		1074
		pe_gu5		text		Masses			1075
	normal	pe_gu5		text		Masses	No		1076
		pe_gu5		text		Masses	YES		1077
		pe_gu5		text		Prolapse			1078
	normal	pe_gu5		text		Prolapse	No		1079
		pe_gu5		text		Prolapse	YES		1080
		pe_gu6		text		Masses			1081
	normal	pe_gu6		text		Masses	No		1082
		pe_gu6		text		Masses	YES		1083
		pe_gu6		text		Tenderness			1084
	normal	pe_gu6		text		Tenderness	No		1085
		pe_gu6		text		Tenderness	YES		1086
		pe_gu7		text		Masses			1087
	normal	pe_gu7		text		Masses	No		1088
		pe_gu7		text		Masses	*SIDE_C*		1089
		pe_gu7		text		Tenderness			1090
	normal	pe_gu7		text		Tenderness	No		1091
		pe_gu7		text		Tenderness	*SIDE_C*		1092
		pe_gu7		text		Undescended testicle			1093
	normal	pe_gu7		text		Undescended testicle	No		1094
		pe_gu7		text		Undescended testicle	*SIDE_C*		1095
		pe_gu8		text		Penile discharge			1096
	normal	pe_gu8		text		Penile discharge	No		1097
		pe_gu8		text		Penile discharge	YES		1098
		pe_gu9		text		Enlargement			1099
	normal	pe_gu9		text		Enlargement	No		1100
		pe_gu9		text		Enlargement	YES		1101
		pe_gu9		text		Nodules			1102
	normal	pe_gu9		text		Nodules	No		1103
		pe_gu9		text		Nodules	*SIDE_C*		1104
		pe_gu9		text		Tenderness			1105
	normal	pe_gu9		text		Tenderness	No		1106
		pe_gu9		text		Tenderness	*SIDE_C*		1107
		pe_lymph1		text		Cervical lymphadenopathy			1108
	normal	pe_lymph1		text		Cervical lymphadenopathy	None		1109
		pe_lymph1		text		Cervical lymphadenopathy	*ANTERIOR/POSTERIOR_C* *SIDE_C*		1110
		pe_lymph2		text		Axillary lymphadenopathy			1111
	normal	pe_lymph2		text		Axillary lymphadenopathy	None		1112
		pe_lymph2		text		Axillary lymphadenopathy	*SIDE_C*		1113
		pe_lymph3		text		Inguinal lymphadenopathy			1114
	normal	pe_lymph3		text		Inguinal lymphadenopathy	None		1115
		pe_lymph3		text		Inguinal lymphadenopathy	*SIDE_C*		1116
		pe_ms1		text		Gait			1117
	normal	pe_ms1		text		Gait	Normal		1118
		pe_ms1		text		Gait	ATALGIC		1119
		pe_ms1		text		Gait	SLOW		1120
		pe_ms2		text		Clubbing			1121
	normal	pe_ms2		text		Clubbing	No		1122
		pe_ms2		text		Clubbing	*SIDE_C* *DIGIT_C*		1123
		pe_ms2		text		Ingrown nail			1124
	normal	pe_ms2		text		Ingrown nail	No		1125
		pe_ms2		text		Ingrown nail	*SIDE_C* *DIGIT_C*		1126
		pe_ms3		text		Flexion (0-90 degrees)			1127
	normal	pe_ms3		text		Flexion (0-90 degrees)	90 degrees bilaterally		1128
		pe_ms3		text		Flexion (0-90 degrees)	RIGHT: *~* DEGREES		1129
		pe_ms3		text		Flexion (0-90 degrees)	LEFT: *~* DEGREES		1130
		pe_ms3		text		Extension (0-50 degrees)			1131
	normal	pe_ms3		text		Extension (0-50 degrees)	50 degrees bilaterally		1132
		pe_ms3		text		Extension (0-50 degrees)	RIGHT: *~* DEGREES		1133
		pe_ms3		text		Extension (0-50 degrees)	LEFT: *~* DEGREES		1134
		pe_ms3		text		Abduction (0-90 degrees)			1135
	normal	pe_ms3		text		Abduction (0-90 degrees)	90 degrees bilaterally		1136
		pe_ms3		text		Abduction (0-90 degrees)	RIGHT: *~* DEGREES		1137
		pe_ms3		text		Abduction (0-90 degrees)	LEFT: *~* DEGREES		1138
		pe_ms3		text		Adduction (0-90 degrees)			1139
	normal	pe_ms3		text		Adduction (0-90 degrees)	90 degrees bilaterally		1140
		pe_ms3		text		Adduction (0-90 degrees)	RIGHT: *~* DEGREES		1141
		pe_ms3		text		Adduction (0-90 degrees)	LEFT: *~* DEGREES		1142
		pe_ms3		text		Medial rotation (0-90 degrees)			1143
	normal	pe_ms3		text		Medial rotation (0-90 degrees)	90 degrees bilaterally		1144
		pe_ms3		text		Medial rotation (0-90 degrees)	RIGHT: *~* DEGREES		1145
		pe_ms3		text		Medial rotation (0-90 degrees)	LEFT: *~* DEGREES		1146
		pe_ms3		text		Lateral rotation (0-90 degrees)			1147
	normal	pe_ms3		text		Lateral rotation (0-90 degrees)	90 degrees bilaterally		1148
		pe_ms3		text		Lateral rotation (0-90 degrees)	RIGHT: *~* DEGREES		1149
		pe_ms3		text		Lateral rotation (0-90 degrees)	LEFT: *~* DEGREES		1150
		pe_ms3		text		Supraspinatus testing			1151
	normal	pe_ms3		text		Supraspinatus testing	Negative		1152
		pe_ms3		text		Supraspinatus testing	POSITIVE: *SIDE_C*		1153
		pe_ms3		text		Neer's testing			1154
	normal	pe_ms3		text		Neer's testing	Negative		1155
		pe_ms3		text		Neer's testing	POSITIVE: *SIDE_C*		1156
		pe_ms3		text		Hawkins' testing			1157
	normal	pe_ms3		text		Hawkins' testing	Negative		1158
		pe_ms3		text		Hawkins' testing	POSITIVE: *SIDE_C*		1159
		pe_ms3		text		Apprehension testing			1160
	normal	pe_ms3		text		Apprehension testing	Negative		1161
		pe_ms3		text		Apprehension testing	POSITIVE: *SIDE_C*		1162
		pe_ms4		text		Flexion (0-160 degrees)			1163
	normal	pe_ms4		text		Flexion (0-160 degrees)	160 degrees bilaterally		1164
		pe_ms4		text		Flexion (0-160 degrees)	RIGHT: *~* DEGREES		1165
		pe_ms4		text		Flexion (0-160 degrees)	LEFT: *~* DEGREES		1166
		pe_ms4		text		Extension (0-145 degrees)			1167
	normal	pe_ms4		text		Extension (0-145 degrees)	145 degrees bilaterally		1168
		pe_ms4		text		Extension (0-145 degrees)	RIGHT: *~* DEGREES		1169
		pe_ms4		text		Extension (0-145 degrees)	LEFT: *~* DEGREES		1170
		pe_ms4		text		Pronation (0-90 degrees)			1171
	normal	pe_ms4		text		Pronation (0-90 degrees)	90 degrees bilaterally		1172
		pe_ms4		text		Pronation (0-90 degrees)	RIGHT: *~* DEGREES		1173
		pe_ms4		text		Pronation (0-90 degrees)	LEFT: *~* DEGREES		1174
		pe_ms5		text		Flexion (0-160 degrees)			1175
	normal	pe_ms5		text		Flexion (0-160 degrees)	160 degrees bilaterally		1176
		pe_ms5		text		Flexion (0-160 degrees)	RIGHT: *~* DEGREES		1177
		pe_ms5		text		Flexion (0-160 degrees)	LEFT: *~* DEGREES		1178
		pe_ms5		text		Extension (0-145 degrees)			1179
	normal	pe_ms5		text		Extension (0-145 degrees)	145 degrees bilaterally		1180
		pe_ms5		text		Extension (0-145 degrees)	RIGHT: *~* DEGREES		1181
		pe_ms5		text		Extension (0-145 degrees)	LEFT: *~* DEGREES		1182
		pe_ms5		text		Abduction (0-90 degrees)			1183
	normal	pe_ms5		text		Abduction (0-90 degrees)	90 degrees bilaterally		1184
		pe_ms5		text		Abduction (0-90 degrees)	RIGHT: *~* DEGREES		1185
		pe_ms5		text		Abduction (0-90 degrees)	LEFT: *~* DEGREES		1186
		pe_ms5		text		Adduction (0-90 degrees)			1187
	normal	pe_ms5		text		Adduction (0-90 degrees)	90 degrees bilaterally		1188
		pe_ms5		text		Adduction (0-90 degrees)	RIGHT: *~* DEGREES		1189
		pe_ms5		text		Adduction (0-90 degrees)	LEFT: *~* DEGREES		1190
		pe_ms5		text		Ulnar deviation (0-25 degrees)			1191
	normal	pe_ms5		text		Ulnar deviation (0-25 degrees)	25 degrees bilaterally		1192
		pe_ms5		text		Ulnar deviation (0-25 degrees)	RIGHT: *~* DEGREES		1193
		pe_ms5		text		Ulnar deviation (0-25 degrees)	LEFT: *~* DEGREES		1194
		pe_ms5		text		Radial deviation (0-20 degrees)			1195
	normal	pe_ms5		text		Radial deviation (0-20 degrees)	20 degrees bilaterally		1196
		pe_ms5		text		Radial deviation (0-20 degrees)	RIGHT: *~* DEGREES		1197
		pe_ms5		text		Radial deviation (0-20 degrees)	LEFT: *~* DEGREES		1198
		pe_ms5		text		Finkelstein's testing			1199
	normal	pe_ms5		text		Finkelstein's testing	Negative		1200
		pe_ms5		text		Finkelstein's testing	POSITIVE: *SIDE_C*		1201
		pe_ms6		text		Thumb MCP flexion (0-70 degrees)			1202
	normal	pe_ms6		text		Thumb MCP flexion (0-70 degrees)	70 degrees bilaterally		1203
		pe_ms6		text		Thumb MCP flexion (0-70 degrees)	RIGHT: *~* DEGREES		1204
		pe_ms6		text		Thumb MCP flexion (0-70 degrees)	LEFT: *~* DEGREES		1205
		pe_ms6		text		Thumb MCP extension (0-60 degrees)			1206
	normal	pe_ms6		text		Thumb MCP extension (0-60 degrees)	60 degrees bilaterally		1207
		pe_ms6		text		Thumb MCP extension (0-60 degrees)	RIGHT: *~* DEGREES		1208
		pe_ms6		text		Thumb MCP extension (0-60 degrees)	LEFT: *~* DEGREES		1209
		pe_ms6		text		Thumb MCP abduction (0-50 degrees)			1210
	normal	pe_ms6		text		Thumb MCP abduction (0-50 degrees)	50 degrees bilaterally		1211
		pe_ms6		text		Thumb MCP abduction (0-50 degrees)	RIGHT: *~* DEGREES		1212
		pe_ms6		text		Thumb MCP abduction (0-50 degrees)	LEFT: *~* DEGREES		1213
		pe_ms6		text		Thumb MCP adduction (0-40 degrees)			1214
	normal	pe_ms6		text		Thumb MCP adduction (0-40 degrees)	40 degrees bilaterally		1215
		pe_ms6		text		Thumb MCP adduction (0-40 degrees)	RIGHT: *~* DEGREES		1216
		pe_ms6		text		Thumb MCP adduction (0-40 degrees)	LEFT: *~* DEGREES		1217
		pe_ms6		text		Thumb IP flexion (0-90 degrees)			1218
	normal	pe_ms6		text		Thumb IP flexion (0-90 degrees)	90 degrees bilaterally		1219
		pe_ms6		text		Thumb IP flexion (0-90 degrees)	RIGHT: *~* DEGREES		1220
		pe_ms6		text		Thumb IP flexion (0-90 degrees)	LEFT: *~* DEGREES		1221
		pe_ms6		text		Thumb IP extension (0-90 degrees)			1222
	normal	pe_ms6		text		Thumb IP extension (0-90 degrees)	90 degrees bilaterally		1223
		pe_ms6		text		Thumb IP extension (0-90 degrees)	RIGHT: *~* DEGREES		1224
		pe_ms6		text		Thumb IP extension (0-90 degrees)	LEFT: *~* DEGREES		1225
		pe_ms6		text		2nd finger DIP flexion (0-80 degrees)			1226
	normal	pe_ms6		text		2nd finger DIP flexion (0-80 degrees)	80 degrees bilaterally		1227
		pe_ms6		text		2nd finger DIP flexion (0-80 degrees)	RIGHT: *~* DEGREES		1228
		pe_ms6		text		2nd finger DIP flexion (0-80 degrees)	LEFT: *~* DEGREES		1229
		pe_ms6		text		2nd finger DIP extension (0-80 degrees)			1230
	normal	pe_ms6		text		2nd finger DIP extension (0-80 degrees)	80 degrees bilaterally		1231
		pe_ms6		text		2nd finger DIP extension (0-80 degrees)	RIGHT: *~* DEGREES		1232
		pe_ms6		text		2nd finger DIP extension (0-80 degrees)	LEFT: *~* DEGREES		1233
		pe_ms6		text		2nd finger PIP flexion (0-120 degrees)			1234
	normal	pe_ms6		text		2nd finger PIP flexion (0-120 degrees)	120 degrees bilaterally		1235
		pe_ms6		text		2nd finger PIP flexion (0-120 degrees)	RIGHT: *~* DEGREES		1236
		pe_ms6		text		2nd finger PIP flexion (0-120 degrees)	LEFT: *~* DEGREES		1237
		pe_ms6		text		2nd finger PIP extension (0-120 degrees)			1238
	normal	pe_ms6		text		2nd finger PIP extension (0-120 degrees)	120 degrees bilaterally		1239
		pe_ms6		text		2nd finger PIP extension (0-120 degrees)	RIGHT: *~* DEGREES		1240
		pe_ms6		text		2nd finger PIP extension (0-120 degrees)	LEFT: *~* DEGREES		1241
		pe_ms6		text		3rd finger DIP flexion (0-80 degrees)			1242
	normal	pe_ms6		text		3rd finger DIP flexion (0-80 degrees)	80 degrees bilaterally		1243
		pe_ms6		text		3rd finger DIP flexion (0-80 degrees)	RIGHT: *~* DEGREES		1244
		pe_ms6		text		3rd finger DIP flexion (0-80 degrees)	LEFT: *~* DEGREES		1245
		pe_ms6		text		3rd finger DIP extension (0-80 degrees)			1246
	normal	pe_ms6		text		3rd finger DIP extension (0-80 degrees)	80 degrees bilaterally		1247
		pe_ms6		text		3rd finger DIP extension (0-80 degrees)	RIGHT: *~* DEGREES		1248
		pe_ms6		text		3rd finger DIP extension (0-80 degrees)	LEFT: *~* DEGREES		1249
		pe_ms6		text		3rd finger PIP flexion (0-120 degrees)			1250
	normal	pe_ms6		text		3rd finger PIP flexion (0-120 degrees)	120 degrees bilaterally		1251
		pe_ms6		text		3rd finger PIP flexion (0-120 degrees)	RIGHT: *~* DEGREES		1252
		pe_ms6		text		3rd finger PIP flexion (0-120 degrees)	LEFT: *~* DEGREES		1253
		pe_ms6		text		3rd finger PIP extension (0-120 degrees)			1254
	normal	pe_ms6		text		3rd finger PIP extension (0-120 degrees)	120 degrees bilaterally		1255
		pe_ms6		text		3rd finger PIP extension (0-120 degrees)	RIGHT: *~* DEGREES		1256
		pe_ms6		text		3rd finger PIP extension (0-120 degrees)	LEFT: *~* DEGREES		1257
		pe_ms6		text		4th finger DIP flexion (0-80 degrees)			1258
	normal	pe_ms6		text		4th finger DIP flexion (0-80 degrees)	80 degrees bilaterally		1259
		pe_ms6		text		4th finger DIP flexion (0-80 degrees)	RIGHT: *~* DEGREES		1260
